label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41
6,0.0,0.0,0.0,-0.130633567598066,-0.0346122620868516,-0.070028663577095,-0.2246129960949287,-0.1606497528468762,-0.1025332752238013,-0.1996324028236326,-0.2949468363139745,-0.1257119435403798,-0.1295395248521048,-0.4019929431425481,-0.1517485816647593,-0.2144228880029716,-0.4518807288774347,-0.0544519000485476,-0.3160511255161226,-0.6289347466819498,-0.0974467289987159,-0.3728740271612645,-0.744306432802302,-0.1350736141575916,-0.4131006354730533,-0.8501446144196257,-0.1660124901910416,-0.1287411613194054,-0.494939422090974,-0.0604987549722219,-0.1787477229067609,-0.7339619605874734,-0.0961165247146295,-0.2067900937083645,-0.8783689302536628,-0.1275474919964049,-0.2213551865084866,-1.0,-0.148161163527049,-0.0429505938421912,-0.4727913585748084,-0.0754960552682718,-0.0612918987009539,-0.6912997800200036,-0.1427951474337365,-0.0827528120294285,-0.8384759619768988,-0.1926035824469598,-0.0818325586706001,-0.9704221436149824,-0.2251223274562609,0.0459061996991308,-0.3981528204816427,-0.0933331234546565,-0.0242436195050413,-0.4691739591728396,-0.1740713613459328,-0.0749957553573321,-0.3805673215155561,-0.1932692869946218,-0.091440798541474,-0.2852251588311922,-0.199355511442429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.1239948417065579,-0.0406930407364864,-0.0656591380302279,-0.2167255287089324,-0.1699641837364632,-0.0968555464671435,-0.1916412279509521,-0.3048709355175158,-0.1200110554963586,-0.1196526224602993,-0.4105887975322855,-0.145335628459116,-0.207150160293998,-0.4538793319816248,-0.0489651322052782,-0.3059949456239195,-0.6420283201230099,-0.0890490023593606,-0.35982384539445,-0.757658548098327,-0.1234246784460089,-0.3974522046185689,-0.861239499282706,-0.1519573054886529,-0.1194224777950027,-0.493441757694655,-0.0562776009970451,-0.1651534557072794,-0.7368540868144426,-0.0930447386652393,-0.1909311259798394,-0.881280285379385,-0.1250081981358538,-0.2045366680042847,-1.0,-0.1450811832031637,-0.031955762907549,-0.4706706456644003,-0.0719464136134934,-0.0513187377387053,-0.693822171561693,-0.1387967147096455,-0.0712764486564571,-0.8422496288770496,-0.1871230213897412,-0.0706215344367165,-0.973400090942369,-0.2176869998453824,0.0581003730163599,-0.395018953176422,-0.0899513441106852,-0.0075912513323585,-0.4774873603904005,-0.1669267078434673,-0.0588794596766878,-0.3961514762870268,-0.1835249744783912,-0.0784179785255065,-0.303125035776634,-0.1875873287115413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.1225355589309838,-0.0461804830562749,-0.0611575146664848,-0.2106093636579524,-0.1722787755223277,-0.0906788777892004,-0.184537862292572,-0.3021042646428143,-0.112665422174709,-0.1143653706221753,-0.4060363232308984,-0.1372197000521223,-0.1960256989719153,-0.4550725239923744,-0.049406938460289,-0.2939257361224366,-0.6365037306351627,-0.0867165822761904,-0.3493348827593048,-0.748689087008745,-0.1191035442429235,-0.3848369686169544,-0.8487016851177996,-0.14640658027015,-0.1113555784821956,-0.4939744897802413,-0.0568610071227634,-0.16353516108826,-0.7420207220604009,-0.0906515617673175,-0.1897562009838816,-0.8841923580543545,-0.1190831601074105,-0.2017529368884485,-1.0,-0.1379627744940706,-0.0249269902268815,-0.470973795786847,-0.0718769864925917,-0.0406970134287648,-0.6942165314991501,-0.1359940547502,-0.0590627445821912,-0.8440457985891581,-0.1840501526227291,-0.0574222103345756,-0.974238695977194,-0.2156515434773799,0.0641268625192209,-0.3937390470708372,-0.0886811410592452,-0.0004667592088738,-0.4785212482984871,-0.1621626573945738,-0.0565059576179712,-0.4014821287556009,-0.1791036206948629,-0.0815845348481108,-0.3097910133196105,-0.1849504016438882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.1230963282207539,-0.0453017116132335,-0.061586647839681,-0.2116390865084561,-0.1767987305092164,-0.0894198391029743,-0.1837866101930671,-0.3088927712870198,-0.1097657920913244,-0.1141064807970584,-0.4135425944307573,-0.1327447714300561,-0.1998935293984848,-0.4580898358444714,-0.0464464117837249,-0.2953060447191091,-0.6390486392955171,-0.0831405587772413,-0.3488690593664635,-0.7511792238132934,-0.1153046392958157,-0.3843268283339973,-0.8504887670602389,-0.1424922933668597,-0.1129421497594215,-0.496971559532141,-0.0535875022626169,-0.1609555845723952,-0.7416383801029605,-0.0865874079538419,-0.1865781499312893,-0.8844158936867011,-0.1148510468597436,-0.1996223279483872,-1.0,-0.1333610465028996,-0.0252578562122537,-0.4729788245849504,-0.0687206833667796,-0.0412435941037716,-0.6943397985215006,-0.1328164952560939,-0.0595941154237449,-0.8438736073070002,-0.1813821734891189,-0.057933407081096,-0.9726565725933602,-0.2130968672332064,0.0637789489705778,-0.3949596147249861,-0.0858244536058433,-0.0032975299840002,-0.4771648233367245,-0.1611553080870394,-0.0595408072976785,-0.3992385385708324,-0.1793663871469229,-0.0845836831982545,-0.3060323388066407,-0.1855234392949418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.1230963282207539,-0.0453017116132335,-0.061586647839681,-0.2116390865084561,-0.1767987305092164,-0.0894198391029743,-0.1837866101930671,-0.3088927712870198,-0.1097657920913244,-0.1141064807970584,-0.4135425944307573,-0.1327447714300561,-0.1998935293984848,-0.4580898358444714,-0.0464464117837249,-0.2953060447191091,-0.6390486392955171,-0.0831405587772413,-0.3488690593664635,-0.7511792238132934,-0.1153046392958157,-0.3843268283339973,-0.8504887670602389,-0.1424922933668597,-0.1129421497594215,-0.496971559532141,-0.0535875022626169,-0.1609555845723952,-0.7416383801029605,-0.0865874079538419,-0.1865781499312893,-0.8844158936867011,-0.1148510468597436,-0.1996223279483872,-1.0,-0.1333610465028996,-0.0252578562122537,-0.4729788245849504,-0.0687206833667796,-0.0412435941037716,-0.6943397985215006,-0.1328164952560939,-0.0595941154237449,-0.8438736073070002,-0.1813821734891189,-0.057933407081096,-0.9726565725933602,-0.2130968672332064,0.0637789489705778,-0.3949596147249861,-0.0858244536058433,-0.0032975299840002,-0.4771648233367245,-0.1611553080870394,-0.0595408072976785,-0.3992385385708324,-0.1793663871469229,-0.0845836831982545,-0.3060323388066407,-0.1855234392949418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.1228311178847663,-0.0474101476912291,-0.0622681107225305,-0.2099044457138977,-0.1806631179278909,-0.0905078955691333,-0.1766956635251339,-0.3111274187784197,-0.111023923242827,-0.1038231184348951,-0.4091256696135563,-0.1347825475973618,-0.1970142982499464,-0.4616612229264434,-0.049292515549736,-0.2920394350281992,-0.6397473603359749,-0.0872599265366068,-0.3456898150556095,-0.75178525978216,-0.1217033388824822,-0.3812806433476737,-0.851518543464037,-0.1508329490704715,-0.1094132780057597,-0.5002288075477207,-0.0561246581149767,-0.1573234368423422,-0.7410532315187095,-0.0872060391174962,-0.1824618176949457,-0.883024781875237,-0.1161011507072504,-0.1949451961851713,-1.0,-0.1365138380092838,-0.0210182423938062,-0.4746023622030036,-0.0708378767007057,-0.0355377968069509,-0.6930183612775751,-0.1332644393848681,-0.0533744414757496,-0.8416399724527659,-0.1830153298111844,-0.0521480155370596,-0.9705739361614558,-0.2170733442162258,0.0694179226314339,-0.3945944599289582,-0.0876471182965629,0.0039555077495171,-0.472130861891298,-0.1636585099403452,-0.0531669776438781,-0.3970547420418899,-0.1839353678015417,-0.0804557560796445,-0.3090696806033118,-0.1922620758415082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.1233092323714023,-0.0457407139592025,-0.0595423090488818,-0.2105287943390234,-0.1761379401562626,-0.0870478694816381,-0.1783850054178109,-0.3015974366595761,-0.1072448946637398,-0.1060702011675727,-0.3983405728272252,-0.1308195943222469,-0.19468335056907,-0.4568059842283925,-0.0487590120401966,-0.2893685179761587,-0.6353433133456927,-0.0853055854110198,-0.3436620332452288,-0.7454050349668645,-0.1178401761900581,-0.3799505384017784,-0.8444543926419513,-0.14565448553362,-0.1079015738904388,-0.4935299491212681,-0.0571258236420881,-0.1545175677335381,-0.7376721363180833,-0.0896704115723245,-0.1801922505317885,-0.880959174196249,-0.1182097482956353,-0.193169125090751,-1.0,-0.1376150590585111,-0.0213613639947762,-0.4668070234597392,-0.0728739166889037,-0.0348565461037181,-0.6852690046707272,-0.1366711935394077,-0.052354295041413,-0.8321013475850952,-0.1846437204049915,-0.049923220425329,-0.960954697507371,-0.216530081547332,0.0666744669578936,-0.3859862196469956,-0.0903754083129171,0.001724687994407,-0.4664908936444826,-0.165037203915733,-0.0556626843999747,-0.3873745745873779,-0.182151927062322,-0.0827978142711899,-0.2948278982018391,-0.1881980369577666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.1215043629662652,-0.0462356800462362,-0.0579812073060083,-0.2061901989001462,-0.1794149893194818,-0.0847203764909345,-0.1736615952962155,-0.3060277040008016,-0.1044380488640425,-0.1026067434657156,-0.4022291860588379,-0.1278438580929977,-0.1903705435519729,-0.4571801979852956,-0.0470506254101764,-0.2854606999043037,-0.6362966265245695,-0.0828092643955925,-0.340076702239351,-0.7481522195293021,-0.1147609675425335,-0.37603091323876,-0.8476519559651892,-0.142157540410387,-0.1036406699030113,-0.4925759144513001,-0.0561475943139675,-0.1495258024184004,-0.7347521263016654,-0.0892207155665287,-0.1755630324830062,-0.8797010616623853,-0.1186722535321042,-0.188684604515877,-1.0,-0.138406970443917,-0.0168271527669875,-0.466766961403468,-0.0723918746822893,-0.0287056896449072,-0.6876929354652741,-0.1367639785628533,-0.046368696424967,-0.8329042732237739,-0.1847462972590605,-0.0437801047576589,-0.959662057077967,-0.2162430800343107,0.0713734521961497,-0.3875760378835293,-0.0900971297731427,0.0062506080852466,-0.47412148926067,-0.1645578852219495,-0.0494036771187142,-0.3930580262170055,-0.1807770616530736,-0.0736425722114844,-0.2978448732786649,-0.1859310469893248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.1222645925329448,-0.0460058539580838,-0.0611260903619643,-0.2065836028345786,-0.1791253242342568,-0.089145017242523,-0.1729692544096583,-0.3061979251904129,-0.1094471145004897,-0.0992710793905047,-0.400100221152746,-0.1334720130120897,-0.1915434781664163,-0.4593049981679226,-0.0501670584736791,-0.2867912286215391,-0.6398542738094031,-0.0876630168601764,-0.3426141210445593,-0.7514312652341221,-0.1213799308452273,-0.3794036841411612,-0.8504325295847919,-0.1497250924228704,-0.1040843016309109,-0.4948406382291559,-0.0574507520431597,-0.1504713435572426,-0.733878080678028,-0.0888589995416136,-0.1768547068458868,-0.878789322681698,-0.1181084053836958,-0.1899124223539515,-1.0,-0.1382926486488199,-0.0169104367585698,-0.468766048781053,-0.0721800345422581,-0.0294603844031555,-0.6833250539847322,-0.1345651133215877,-0.0466147119438414,-0.8291799969006753,-0.1826994628906512,-0.0432546964182524,-0.9562612875521562,-0.2151831552290917,0.0716792691386918,-0.3899677467475194,-0.0888899294259104,0.003949756181632,-0.4662086714469646,-0.1632046383283584,-0.0533524120421797,-0.3853441046934492,-0.1802662757855798,-0.0784827212649879,-0.2913631669884268,-0.186182220362703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.1209399136955666,-0.0409660344647752,-0.0606454761483503,-0.2051924142716962,-0.173998955805759,-0.0879440515783644,-0.1746662969021225,-0.30139455916645,-0.1076902341138757,-0.1036032223909502,-0.3967692184615509,-0.1307894783533391,-0.1974126029818125,-0.4588145805855965,-0.0459682306135538,-0.2941963024413573,-0.6358808750573417,-0.0838082601064715,-0.3486873865010191,-0.7487885364890047,-0.1184001328524954,-0.3847614186864476,-0.84773223376121,-0.1470405740122657,-0.109443650472976,-0.4947565333387727,-0.0534363378791233,-0.1535468969507011,-0.7295645414897952,-0.0838021479969286,-0.1774453175960617,-0.8769206309664497,-0.1123722998969556,-0.1895601697039872,-1.0,-0.1318214122088853,-0.0211960725681724,-0.4678066872120346,-0.0689532525455388,-0.0309806557881243,-0.6823337755752001,-0.1303170285605215,-0.047385702466558,-0.8280936279702863,-0.1771394223750956,-0.0452585436803174,-0.95426652009177,-0.208164671246453,0.0684796413226055,-0.3875109276562035,-0.0866021089951597,0.004147265239659,-0.4628611587662768,-0.1606924046722564,-0.0533788971208275,-0.3825436994132519,-0.1768482653462492,-0.0813545649935689,-0.28934307046633,-0.1815440652926362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.1204243438260038,-0.0437954941440482,-0.0566391645361323,-0.2049845519607215,-0.177264160029806,-0.0822330539815774,-0.1722131962071127,-0.3029476716053099,-0.1014788053382192,-0.0998920338639938,-0.3952719829607291,-0.123960494855411,-0.1920260203001712,-0.4565470907105867,-0.0429055589732809,-0.2857673871906715,-0.6341614774289064,-0.0807472579879746,-0.3405555872763754,-0.7438439981613459,-0.1147352964272641,-0.3781859958924422,-0.8395177397243287,-0.1427295688006793,-0.1053728147959745,-0.4933517487111254,-0.0525246317578556,-0.1494699450999119,-0.7321883270843318,-0.0844908554288542,-0.1742643797685764,-0.8788922166912647,-0.1129341125774293,-0.1872782786783607,-1.0,-0.1319040910562949,-0.0183657779646422,-0.4667903201899558,-0.0698999181103478,-0.0274486021788166,-0.6822065521372046,-0.1318289613758159,-0.0429272087927805,-0.8262744416126403,-0.177584324573436,-0.040012642188575,-0.9517210563379064,-0.207459911913253,0.0698423244555409,-0.3853171245711201,-0.089201937875879,0.008524249413309,-0.4664145726599983,-0.161723319871257,-0.0486833841154822,-0.3897424673145788,-0.176699277652576,-0.0768113885817736,-0.2989266251296949,-0.180838448135834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.1187899985052536,-0.0471714877276716,-0.0555715697622325,-0.2046120557197664,-0.1795201892999777,-0.0810289731271686,-0.1747298008358483,-0.3045126651673122,-0.1005606495096866,-0.1026833145122014,-0.3969834636124304,-0.1225864768690746,-0.1925892837342508,-0.4584963082069063,-0.0397130606449997,-0.2877444335098516,-0.6359552451628827,-0.0776189390014469,-0.342329747958116,-0.7441400326770562,-0.111282403555654,-0.379266111220073,-0.8384687518810332,-0.1387157242599646,-0.1064625171471023,-0.4946406575040731,-0.0499432080229583,-0.1507533780835623,-0.7371632536624886,-0.0827107067794964,-0.1751214877420718,-0.8816132086040941,-0.1103914688466932,-0.1875831794666203,-1.0,-0.1280186486491275,-0.0197545563123369,-0.467299039416663,-0.0681273041449411,-0.0319026105068284,-0.6819977529843806,-0.1299899174065382,-0.0481340006987003,-0.8249673618245237,-0.1739864821539678,-0.0457118779918327,-0.9500705756443898,-0.2018960102547673,0.0680521438954011,-0.3845319960681547,-0.0883483431823014,0.0070123476417136,-0.4691591202136076,-0.1590035579750487,-0.0519996048570328,-0.3923386617152833,-0.1716450908705567,-0.082466222044427,-0.3008236081218584,-0.1738752581928669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.1223120920819961,-0.0445620169183926,-0.0564388503994304,-0.2086401998660946,-0.1769238500695927,-0.0819085301944792,-0.1770239227531973,-0.304065321862405,-0.1014171671361649,-0.1060802446195296,-0.3983985170624652,-0.1235265302157156,-0.1973052229940845,-0.4567088916179382,-0.0391864533822945,-0.2943571079168983,-0.6339911415311382,-0.0773777958078906,-0.3475285756238943,-0.7446932023156936,-0.1114644536609853,-0.3846997594037413,-0.8424109778570279,-0.1393515778556948,-0.1096072248986654,-0.4953293838562688,-0.0494872443419494,-0.1537718601722792,-0.7362904423459888,-0.0816558757592739,-0.1765413047819761,-0.8818009243050512,-0.1100390270102624,-0.1884054450594421,-1.0,-0.128404037178258,-0.0217687177736504,-0.4691510680068066,-0.0680642044174577,-0.0319676951413693,-0.684422974069975,-0.130005245570458,-0.0482836152944224,-0.8313106190644571,-0.1764904252860159,-0.0483170698252786,-0.958932381556779,-0.2064407576713254,0.0678591703887256,-0.387303249176764,-0.088705245410458,0.0089454506419851,-0.4684221955975873,-0.1607248685291679,-0.0506635415286364,-0.3942593188686608,-0.1759292800763338,-0.0841727632700669,-0.3058773937989554,-0.1801000418927286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.1223764876496668,-0.0447715900851013,-0.0581279866344027,-0.2094319243575914,-0.1793960295672062,-0.0846782267146339,-0.176292410867283,-0.3061189975432812,-0.1045882823064651,-0.1013426455362393,-0.3970168723552393,-0.1274675044537311,-0.1945568346206155,-0.4571221396902586,-0.0442082394491676,-0.2896192266205866,-0.6337894436848618,-0.0829693009970087,-0.3439481383410474,-0.7442733920396538,-0.1176354794464259,-0.38096154748033,-0.8406604641430886,-0.1460554683352747,-0.1075013979126908,-0.4945830251912885,-0.053036400806171,-0.151303576131227,-0.732544778300066,-0.0849657728457527,-0.1755469536325888,-0.8786398219329795,-0.1133494250234301,-0.1879025537610164,-1.0,-0.1323384275090091,-0.0204603912712527,-0.4686423832697809,-0.0697957100028132,-0.030765767553274,-0.6818572938574814,-0.1313476681628354,-0.0468651041309672,-0.8265944682340124,-0.1775739893256102,-0.0442711553793484,-0.9539999783549002,-0.2080571440267454,0.0678305477292486,-0.3879856709439789,-0.0887332647919719,0.0048707246418637,-0.4649148084949801,-0.1611955391869011,-0.0525834508782499,-0.3886676358861323,-0.1771762065053258,-0.0808819656636568,-0.2998583688974346,-0.1822191720282895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,-0.1211498825181257,-0.0510505848701582,-0.0557335177932501,-0.2069845087820694,-0.186749868206199,-0.0804889851079546,-0.1721058240019667,-0.3110157688000575,-0.0990055272137296,-0.0972740684912257,-0.4020637163514628,-0.1205240843147103,-0.1915385927163257,-0.4570756174687453,-0.0411954469500785,-0.286521310199181,-0.634603382173745,-0.0773525703725565,-0.3401855529756256,-0.7441545445705426,-0.1097971545779026,-0.3764709039395598,-0.8416222280380455,-0.1372351974248103,-0.1053418400809547,-0.4929887429194195,-0.0514741641484265,-0.1509940008212045,-0.7351107630594167,-0.0843323397716374,-0.176010729328283,-0.8804356827495982,-0.113202891784959,-0.1886153239761417,-1.0,-0.1322848686111796,-0.018656288980884,-0.466766321150979,-0.0693043568530373,-0.0318174906171758,-0.6827998052885454,-0.1329326293717431,-0.0488051128203988,-0.8290974166106645,-0.1796849022557493,-0.0465100107022048,-0.9570004509988196,-0.2098608314705756,0.0698647090105409,-0.3857146484589719,-0.0888657994548532,0.0083139021035358,-0.4726916319376416,-0.1621841895448828,-0.0494655966962533,-0.3955653514025255,-0.1771629120957759,-0.0784016578751232,-0.303176814909565,-0.1813063555453427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
